GIDTR,State,State_name,County,County_name,Tract,Num_BGs_in_Tract,pct_Prs_Blw_Pov_Lev_ACS__,pct_Civ_unemp_16p_ACS__,pct_Not_HS_Grad_ACS__,pct_College_ACS__,pct_Renter_Occp_HU_ACS__,pct_Vacant_Units_ACS__,No_Health_Ins_ACS__,pct_Males_ACS__,pct_NH_White_alone_ACS__,pct_NH_Blk_alone_ACS__,Tot_Population_ACS__,LAND_AREA,pct_Pop_25_44_ACS__,pct_Pop_Below25_ACS__,pct_Pop_45plus_ACS__,Pop_density_calculated_ACS,Pct_No_Health_Ins_CALCULATED_ACS__,Med_HHD_Inc_Thousands_ACS__,dist_general_km,dist_sud_km,general_facility_count,sud_facility_count,general_facility_count_5km,sud_facility_count_5km,general_facilities_per_10k,sud_facilities_per_10k,general_facilities_per_10k_5km,sud_facilities_per_10k_5km,accessibility_general_2sfca_10km_per10k,accessibility_sud_2sfca_10km_per10k,accessibility_general_2sfca_20km_per10k,accessibility_sud_2sfca_20km_per10k,accessibility_general_2sfca_30km_per10k,accessibility_sud_2sfca_30km_per10k,Intent,Period,Count,Rate,Rate_M,Rate_M_CI,Rate_Independent,Med_HHD_Inc_Thousands_ACS___Neighbor_1,Med_HHD_Inc_Thousands_ACS___Neighbor_Avg,pct_Renter_Occp_HU_ACS___Neighbor_1,pct_Renter_Occp_HU_ACS___Neighbor_Avg,pct_Prs_Blw_Pov_Lev_ACS___Neighbor_1,pct_Prs_Blw_Pov_Lev_ACS___Neighbor_Avg,pct_Vacant_Units_ACS___Neighbor_1,pct_Vacant_Units_ACS___Neighbor_Avg,Pct_No_Health_Ins_CALCULATED_ACS___Neighbor_1,Pct_No_Health_Ins_CALCULATED_ACS___Neighbor_Avg,Rate_Independent_Neighbor_1,Rate_Independent_Neighbor_Avg,year_pair,Cluster_ID
53033032007,53,Washington,33,King County,32007,3,6.42,6.7,5.81,40.06,19.5,10.19,24.0,52.14,84.91,1.9,3625.0,4.495,24.22,25.65,45.04,806.45,0.66,129.861,4.055,12.377,0,0,6,0,0.0,0.0,16.552,0.0,0.71,0.0,0.872,0.237,0.917,0.345,Drug_OD,TTM,1-9,18.3,1.0,10.1-39.5,13.9,118.15,127.09,9.9,11.373,3.94,5.183,5.26,2.59,4.24,3.293,25.9,17.9,2024→2025,0
53033032008,53,Washington,33,King County,32008,3,2.71,10.18,3.5,39.79,7.29,1.84,102.0,50.98,83.44,0.24,4645.0,0.885,30.96,29.67,34.19,5248.59,2.2,136.607,1.116,13.085,0,0,6,0,0.0,0.0,12.917,0.0,0.646,0.0,0.678,0.167,0.738,0.259,Drug_OD,TTM,1-9,18.3,1.0,10.1-39.5,13.9,152.143,138.071,14.98,13.35,4.41,5.86,4.34,1.937,3.66,3.033,13.9,13.9,2024→2025,0
53033032010,53,Washington,33,King County,32010,4,8.9,4.39,1.56,47.4,16.93,0.67,235.0,50.51,72.88,0.23,6828.0,2.04,28.16,26.05,36.41,3347.06,3.44,126.513,1.538,15.384,2,0,4,0,2.929,0.0,5.858,0.0,0.614,0.0,0.665,0.175,0.738,0.27,Drug_OD,TTM,1-9,18.3,1.0,10.1-39.5,13.9,152.143,141.435,14.98,10.137,4.41,3.797,4.34,2.327,3.66,2.62,13.9,13.9,2024→2025,0
53033032011,53,Washington,33,King County,32011,3,4.41,3.24,7.4,48.24,14.98,4.34,172.0,53.75,67.83,2.43,4694.0,1.282,29.8,31.68,32.68,3661.47,3.66,152.143,1.06,14.317,1,0,4,0,2.13,0.0,8.522,0.0,0.63,0.0,0.65,0.149,0.72,0.254,Drug_OD,TTM,1-9,18.3,1.0,10.1-39.5,13.9,136.607,132.892,7.29,10.787,2.71,5.293,1.84,1.103,2.2,2.547,13.9,13.9,2024→2025,0
53033032102,53,Washington,33,King County,32102,4,2.93,6.34,2.33,58.57,3.74,4.1,188.0,52.74,82.58,0.43,5064.0,30.776,26.2,20.53,49.25,164.54,3.71,162.667,6.47,7.078,0,0,0,0,0.0,0.0,0.0,0.0,1.268,0.52,0.871,0.395,0.929,0.381,Drug_OD,TTM,0,0.0,0.0,,15.4,127.713,160.594,40.15,36.537,10.78,8.22,3.35,3.22,3.0,1.753,17.8,14.267,2024→2025,0
53033032103,53,Washington,33,King County,32103,4,6.84,2.33,5.37,58.46,52.39,5.79,139.0,53.17,62.79,1.67,5319.0,1.54,38.3,21.19,38.73,3453.9,2.61,114.578,0.862,0.988,3,1,8,1,5.64,1.88,15.04,1.88,0.785,0.113,0.77,0.269,0.895,0.356,Drug_OD,TTM,0,0.0,0.0,,9.8,173.0,164.069,51.62,39.29,4.9,5.37,3.97,3.067,1.28,1.147,9.8,10.7,2024→2025,0
53033032104,53,Washington,33,King County,32104,3,10.78,5.33,2.16,65.3,40.15,3.35,191.0,51.04,69.91,1.88,6370.0,8.602,30.66,17.27,44.99,740.53,3.0,127.713,3.87,3.499,0,0,6,1,0.0,0.0,9.419,1.57,0.816,0.099,0.882,0.307,0.998,0.395,Drug_OD,TTM,1-9,24.7,1.0,12.8-56.5,17.8,114.578,130.016,52.39,32.093,6.84,4.037,5.79,3.3,2.61,2.75,9.8,16.3,2024→2025,0
53033032207,53,Washington,33,King County,32207,3,3.72,0.93,3.31,71.2,10.76,9.52,34.0,48.2,61.75,0.27,3660.0,1.787,22.43,24.86,46.91,2048.13,0.93,204.107,1.775,5.46,1,0,9,0,2.732,0.0,24.59,0.0,0.899,0.132,0.804,0.255,0.914,0.356,Drug_OD,TTM,0,0.0,0.0,,9.8,168.75,182.245,14.26,15.773,1.75,2.067,1.53,2.3,0.62,1.21,9.8,3.267,2024→2025,0
53033032211,53,Washington,33,King County,32211,3,4.55,2.68,3.19,75.62,21.27,1.29,32.0,51.36,46.08,1.91,4772.0,1.149,28.37,26.85,38.58,4153.18,0.67,180.081,1.356,5.223,0,0,9,0,0.0,0.0,18.86,0.0,0.719,0.083,0.633,0.219,0.781,0.306,Drug_OD,TTM,1-9,13.7,1.0,6.6-33.8,13.5,204.5,198.772,9.68,15.16,0.26,1.903,0.0,2.003,3.65,1.773,9.8,11.033,2024→2025,0
53033032213,53,Washington,33,King County,32213,3,1.68,2.72,4.38,68.69,3.23,2.42,77.0,51.88,68.02,1.15,4784.0,1.561,23.89,28.76,43.87,3064.7,1.61,236.696,2.413,6.674,0,0,4,0,0.0,0.0,8.361,0.0,0.58,0.088,0.584,0.214,0.713,0.279,Drug_OD,TTM,1-9,13.7,1.0,6.6-33.8,13.5,106.25,169.799,46.7,29.837,14.53,7.593,2.48,2.75,1.04,0.92,9.8,12.267,2024→2025,0
53033032215,53,Washington,33,King County,32215,3,1.04,1.43,1.16,88.1,7.58,2.5,62.0,48.22,46.99,2.55,5697.0,6.159,22.38,29.69,42.82,924.99,1.09,250.001,3.656,9.279,0,0,3,0,0.0,0.0,5.266,0.0,0.71,0.116,0.675,0.255,0.76,0.296,Drug_OD,TTM,1-9,13.7,1.0,6.6-33.8,13.5,209.231,222.997,16.53,13.767,5.64,3.673,4.86,3.92,0.92,1.193,0.0,9.0,2024→2025,0
53033032216,53,Washington,33,King County,32216,3,10.81,4.92,3.5,70.56,15.0,0.6,520.0,47.3,42.99,0.0,5266.0,1.67,33.76,32.83,27.57,3153.29,9.87,234.743,1.567,5.889,0,0,3,0,0.0,0.0,5.697,0.0,0.769,0.135,0.728,0.213,0.853,0.322,Drug_OD,TTM,0,0.0,0.0,,0.0,223.065,220.835,21.54,18.267,3.7,3.78,4.48,3.113,1.05,0.987,13.5,4.5,2024→2025,0
53033032217,53,Washington,33,King County,32217,3,2.0,6.06,0.4,83.01,16.73,0.0,42.0,49.68,67.86,1.55,4253.0,2.218,25.96,25.48,44.35,1917.49,0.99,230.208,3.538,4.003,0,0,4,1,0.0,0.0,9.405,2.351,0.995,0.204,0.897,0.293,0.975,0.377,Drug_OD,TTM,0,0.0,0.0,,0.0,234.743,203.44,15.0,16.497,10.81,7.3,0.6,5.387,9.87,4.63,0.0,3.267,2024→2025,0
53033032218,53,Washington,33,King County,32218,3,1.75,1.87,5.21,59.17,14.26,1.53,38.0,43.86,49.33,3.59,6092.0,1.692,25.34,18.08,52.78,3600.47,0.62,168.75,1.341,4.115,0,0,10,1,0.0,0.0,16.415,1.641,0.829,0.113,0.713,0.252,0.848,0.336,Drug_OD,TTM,0,0.0,0.0,,9.8,180.081,185.729,21.27,27.883,4.55,4.39,1.29,4.927,0.67,0.96,13.5,11.033,2024→2025,0
53033032219,53,Washington,33,King County,32219,3,4.9,6.94,1.49,74.6,51.62,3.97,57.0,50.17,61.59,0.22,4465.0,2.519,42.78,15.77,35.17,1772.53,1.28,173.0,0.882,2.626,3,0,9,1,6.719,0.0,20.157,2.24,0.873,0.124,0.78,0.275,0.9,0.354,Drug_OD,TTM,0,0.0,0.0,,9.8,168.75,144.595,14.26,39.547,1.75,6.017,1.53,3.673,0.62,1.59,9.8,10.7,2024→2025,0
53033032220,53,Washington,33,King County,32220,4,9.46,1.68,3.95,70.79,51.99,3.7,141.0,51.72,49.26,4.88,9165.0,2.352,46.44,21.28,26.56,3896.68,1.54,150.458,1.295,2.12,1,0,9,1,1.091,0.0,9.82,1.091,0.784,0.115,0.64,0.226,0.782,0.308,Drug_OD,TTM,1-9,14.9,1.0,7.6-34.8,12.5,204.5,164.026,9.68,37.897,0.26,4.0,0.0,3.253,3.65,2.513,9.8,9.8,2024→2025,0
53033032221,53,Washington,33,King County,32221,5,4.42,3.31,1.48,82.05,17.47,2.61,46.0,46.24,47.31,0.0,6415.0,13.735,34.15,29.55,32.0,467.05,0.72,203.611,3.95,6.521,0,0,1,0,0.0,0.0,1.559,0.0,1.14,0.347,0.686,0.327,0.722,0.309,Drug_OD,TTM,1-9,14.9,1.0,7.6-34.8,12.5,106.25,164.468,46.7,33.973,14.53,8.557,2.48,2.867,1.04,1.397,9.8,11.933,2024→2025,0
53033032222,53,Washington,33,King County,32222,3,14.53,2.88,0.62,69.6,46.7,2.48,41.0,42.86,55.61,8.2,3929.0,0.495,29.27,27.89,36.88,7937.37,1.04,106.25,0.743,5.045,1,0,7,0,2.545,0.0,17.816,0.0,0.614,0.095,0.547,0.199,0.69,0.269,Drug_OD,TTM,0,0.0,0.0,,9.8,204.5,207.092,9.68,11.393,0.26,2.163,0.0,1.237,3.65,1.977,9.8,12.267,2024→2025,0
53033032223,53,Washington,33,King County,32223,3,0.26,0.4,3.54,68.68,9.68,0.0,157.0,48.54,60.07,0.02,4302.0,0.807,29.24,24.87,38.96,5330.86,3.65,204.5,0.773,3.856,0,0,9,1,0.0,0.0,20.921,2.325,0.702,0.081,0.594,0.201,0.743,0.293,Drug_OD,TTM,0,0.0,0.0,,9.8,106.25,151.694,46.7,27.41,14.53,6.943,2.48,1.767,1.04,0.777,9.8,11.033,2024→2025,0
53033032224,53,Washington,33,King County,32224,2,3.7,1.48,2.04,86.74,21.54,4.48,31.0,45.38,38.92,0.24,2942.0,1.166,27.26,36.44,29.4,2523.16,1.05,223.065,1.692,6.82,0,0,4,0,0.0,0.0,13.596,0.0,0.614,0.078,0.624,0.206,0.774,0.295,Drug_OD,TTM,1-9,13.7,1.0,6.6-33.8,13.5,209.231,208.018,16.53,17.6,5.64,7.0,4.86,2.25,0.92,3.82,0.0,4.5,2024→2025,0
53033032225,53,Washington,33,King County,32225,3,5.64,1.97,1.52,87.25,16.53,4.86,34.0,47.11,43.23,0.0,3706.0,1.471,25.53,31.32,34.81,2519.37,0.92,209.231,1.19,7.718,1,0,4,0,2.698,0.0,10.793,0.0,0.591,0.089,0.616,0.182,0.773,0.292,Drug_OD,TTM,0,0.0,0.0,,0.0,223.065,235.936,21.54,14.707,3.7,5.183,4.48,2.527,1.05,4.003,13.5,9.0,2024→2025,0
53033032307,53,Washington,33,King County,32307,4,5.58,2.08,1.95,60.91,10.38,0.69,136.0,46.75,85.65,0.0,6612.0,4.475,26.13,20.69,42.82,1477.54,2.06,166.784,4.603,8.044,0,0,2,0,0.0,0.0,3.025,0.0,0.647,0.159,0.562,0.263,0.682,0.347,Drug_OD,TTM,1-9,14.2,1.0,6.6-36.5,13.7,230.75,210.792,4.31,6.827,1.56,1.637,0.0,1.63,1.0,4.477,0.0,4.567,2024→2025,0
53033032311,53,Washington,33,King County,32311,4,1.71,3.2,6.38,59.3,10.61,2.63,405.0,53.92,77.73,0.95,6026.0,9.155,23.86,20.31,50.22,658.22,6.72,180.625,4.542,4.272,0,0,1,1,0.0,0.0,1.659,1.659,0.566,0.239,0.481,0.228,0.619,0.318,Drug_OD,TTM,1-9,14.2,1.0,6.6-36.5,13.7,166.784,170.963,10.38,8.37,5.58,4.173,0.69,2.983,2.06,3.39,13.7,4.567,2024→2025,0
53033032313,53,Washington,33,King County,32313,4,4.1,2.55,4.36,72.42,68.13,8.11,246.0,49.27,28.24,1.38,7481.0,5.055,43.52,24.79,22.15,1479.92,3.29,141.532,1.066,2.737,1,0,6,3,1.337,0.0,8.02,4.01,0.923,0.314,0.908,0.276,0.923,0.36,Drug_OD,TTM,1-9,11.7,1.0,5.8-28.0,13.3,123.634,137.115,52.79,64.933,8.68,7.727,7.89,5.34,3.53,6.42,13.3,10.0,2024→2025,0
53033032315,53,Washington,33,King County,32315,4,1.6,3.43,2.57,60.29,5.68,1.91,38.0,48.4,81.28,0.0,5407.0,17.187,21.71,21.43,50.25,314.6,0.7,189.464,5.667,9.163,0,0,0,0,0.0,0.0,0.0,0.0,0.56,0.209,0.632,0.226,0.712,0.292,Drug_OD,TTM,1-9,12.3,1.0,6.2-28.7,13.9,160.0,177.398,34.16,20.117,11.27,8.603,7.69,3.503,3.95,3.89,13.9,15.9,2024→2025,0
53033032316,53,Washington,33,King County,32316,4,1.82,4.64,0.73,80.48,9.19,1.24,225.0,49.65,52.52,0.79,5716.0,2.407,24.27,28.79,40.52,2374.74,3.94,225.046,3.866,4.27,0,0,3,1,0.0,0.0,5.248,1.749,0.892,0.231,0.893,0.258,0.936,0.351,Drug_OD,TTM,0,0.0,0.0,,11.0,177.365,188.86,24.0,27.463,4.43,4.503,2.4,1.96,3.32,2.45,19.4,14.167,2024→2025,0
53033032317,53,Washington,33,King County,32317,5,4.56,2.71,2.05,72.39,10.46,0.98,94.0,52.0,65.59,0.0,7012.0,1.696,25.13,27.94,40.11,4134.43,1.34,212.216,1.617,5.62,0,0,2,0,0.0,0.0,2.852,0.0,0.669,0.15,0.719,0.208,0.835,0.309,Drug_OD,TTM,0,0.0,0.0,,11.0,237.315,232.368,15.8,13.33,4.38,5.67,0.0,0.613,2.31,5.373,11.0,7.333,2024→2025,0
53033032318,53,Washington,33,King County,32318,4,4.38,2.69,1.42,82.41,15.8,0.0,164.0,50.97,49.53,0.0,7093.0,2.829,29.34,30.3,32.38,2507.25,2.31,237.315,2.024,6.965,1,0,2,0,1.41,0.0,2.82,0.0,0.629,0.151,0.72,0.208,0.831,0.311,Drug_OD,TTM,0,0.0,0.0,,11.0,212.216,215.498,10.46,12.06,4.56,4.007,0.98,2.36,1.34,2.067,11.0,7.333,2024→2025,0
53033032319,53,Washington,33,King County,32319,3,4.85,4.34,1.03,53.9,57.42,5.8,341.0,48.31,75.36,1.8,6673.0,2.652,34.39,17.2,41.23,2516.21,5.11,105.911,0.5,7.708,1,0,5,0,1.499,0.0,7.493,0.0,0.759,0.072,0.693,0.335,0.735,0.381,Drug_OD,TTM,1-9,20.8,1.0,10.3-49.9,0.0,230.75,167.058,4.31,23.39,1.56,4.48,0.0,1.507,1.0,3.977,0.0,10.833,2024→2025,0
53033032320,53,Washington,33,King County,32320,3,1.56,4.98,0.27,73.31,4.31,0.0,51.0,51.09,71.96,0.94,5093.0,3.73,21.99,25.21,49.6,1365.42,1.0,230.75,2.074,8.412,1,0,3,0,1.963,0.0,5.89,0.0,0.757,0.11,0.668,0.307,0.724,0.375,Drug_OD,TTM,1-9,20.8,1.0,10.3-49.9,0.0,105.911,137.517,57.42,31.587,4.85,5.573,5.8,2.743,5.11,4.853,0.0,9.567,2024→2025,0
53033032321,53,Washington,33,King County,32321,4,3.12,2.61,0.9,84.11,7.3,4.81,216.0,50.96,51.52,0.0,7323.0,4.935,26.12,28.09,37.71,1483.89,2.95,250.001,3.784,4.255,0,0,14,3,0.0,0.0,19.118,4.097,1.022,0.227,0.883,0.307,0.869,0.346,Drug_OD,TTM,1-9,12.4,1.0,6.2-29.8,0.0,221.0,192.881,5.56,23.797,1.64,3.403,2.26,4.177,5.71,3.787,0.0,10.133,2024→2025,0
53033032322,53,Washington,33,King County,32322,3,1.64,2.58,0.73,79.44,5.56,2.26,174.0,50.07,63.69,1.35,3046.0,1.787,20.52,23.17,51.18,1704.53,5.71,221.0,4.888,5.5,0,0,1,0,0.0,0.0,3.283,0.0,0.712,0.179,0.655,0.213,0.741,0.291,Drug_OD,TTM,1-9,12.4,1.0,6.2-29.8,0.0,202.031,224.248,9.08,17.28,2.08,1.82,5.87,5.557,4.13,3.187,0.0,4.433,2024→2025,0
53033032323,53,Washington,33,King County,32323,4,0.26,3.44,2.69,74.86,35.46,5.99,171.0,52.16,45.09,2.08,6884.0,1.271,26.7,25.74,41.43,5416.21,2.48,220.713,2.025,2.254,0,0,6,3,0.0,0.0,8.716,4.358,0.858,0.23,0.819,0.25,0.842,0.323,Drug_OD,TTM,1-9,11.7,1.0,5.8-28.0,13.3,123.634,143.353,52.79,56.073,8.68,8.087,7.89,6.293,3.53,4.99,13.3,4.433,2024→2025,0
53033032324,53,Washington,33,King County,32324,4,8.04,8.18,3.1,65.81,42.29,3.95,571.0,53.73,50.42,3.72,6592.0,0.791,30.78,29.37,36.18,8333.75,8.66,153.007,0.458,0.676,0,0,6,3,0.0,0.0,9.102,4.551,0.847,0.232,0.854,0.259,0.88,0.333,Drug_OD,TTM,1-9,17.0,1.0,8.2-42.0,0.0,123.634,137.252,52.79,75.217,8.68,7.56,7.89,6.37,3.53,4.46,13.3,10.0,2024→2025,0
53033032325,53,Washington,33,King County,32325,4,8.68,9.38,0.0,73.0,52.79,7.89,214.0,52.55,56.71,0.36,6068.0,0.854,39.09,23.4,31.23,7105.39,3.53,123.634,1.205,1.509,0,0,6,3,0.0,0.0,9.888,4.944,0.808,0.256,0.817,0.246,0.861,0.325,Drug_OD,TTM,1-9,11.7,1.0,5.8-28.0,13.3,153.007,169.475,42.29,59.157,8.04,4.92,3.95,4.707,8.66,6.07,0.0,10.0,2024→2025,0
53033032326,53,Washington,33,King County,32326,3,2.08,9.1,6.51,68.51,9.08,5.87,167.0,49.15,70.11,0.0,4045.0,3.972,16.22,29.28,49.09,1018.38,4.13,202.031,4.013,5.644,0,0,2,0,0.0,0.0,4.944,0.0,0.795,0.316,0.705,0.204,0.775,0.302,Drug_OD,TTM,1-9,12.4,1.0,6.2-29.8,0.0,221.0,195.262,5.56,15.557,1.64,2.253,2.26,3.547,5.71,4.057,0.0,4.433,2024→2025,0
53033032327,53,Washington,33,King County,32327,3,4.86,10.98,3.29,68.56,5.65,2.39,167.0,47.78,80.74,0.55,4196.0,6.242,6.34,13.23,79.1,672.22,3.98,144.073,1.666,5.535,0,0,2,0,0.0,0.0,4.766,0.0,0.75,0.335,0.656,0.19,0.76,0.302,Drug_OD,TTM,1-9,12.4,1.0,6.2-29.8,0.0,202.031,194.948,9.08,24.68,2.08,4.45,5.87,4.52,4.13,3.19,0.0,9.267,2024→2025,0
53033032328,53,Washington,33,King County,32328,2,9.35,2.91,1.28,70.89,2.19,2.83,0.0,51.16,71.13,0.0,3305.0,3.284,23.06,24.05,45.44,1006.39,0.0,228.611,4.194,5.966,0,0,2,0,0.0,0.0,6.051,0.0,0.657,0.213,0.73,0.197,0.798,0.313,Drug_OD,TTM,1-9,12.3,1.0,6.2-28.7,13.9,222.813,174.782,30.8,44.363,0.0,5.123,0.0,5.267,1.49,2.91,13.9,13.7,2024→2025,0
53033032330,53,Washington,33,King County,32330,3,7.54,2.97,2.08,81.98,73.14,7.04,151.0,50.06,35.3,6.72,5431.0,1.795,50.45,14.43,27.29,3025.63,2.78,153.417,1.376,1.599,3,3,15,3,5.524,5.524,27.619,5.524,0.989,0.26,0.942,0.288,0.929,0.355,Drug_OD,TTM,1-9,17.0,1.0,8.2-42.0,0.0,118.333,164.018,55.39,44.38,6.75,5.017,3.98,4.64,8.07,6.403,13.5,8.933,2024→2025,0
53033032331,53,Washington,33,King County,32331,3,6.46,1.21,1.34,75.2,99.72,4.18,393.0,63.55,49.96,1.82,5558.0,0.556,64.97,16.71,14.25,9996.4,7.07,134.704,0.236,0.769,2,0,6,3,3.598,0.0,10.795,5.398,0.768,0.253,0.872,0.263,0.901,0.338,Drug_OD,TTM,1-9,17.1,1.0,8.2-42.4,16.7,165.028,147.223,36.57,43.883,6.13,7.617,4.53,5.457,2.02,4.737,16.7,10.0,2024→2025,0
53033032332,53,Washington,33,King County,32332,3,0.0,1.9,0.0,84.76,30.8,0.0,94.0,50.53,48.63,0.24,6323.0,1.843,33.72,29.51,29.29,3430.82,1.49,222.813,2.504,6.301,0,0,2,0,0.0,0.0,3.163,0.0,0.5,0.184,0.564,0.156,0.713,0.278,Drug_OD,TTM,1-9,12.3,1.0,6.2-28.7,13.9,160.0,177.561,34.16,14.0,11.27,8.493,7.69,4.303,3.95,2.643,13.9,9.267,2024→2025,0
53033032333,53,Washington,33,King County,32333,2,11.27,8.33,0.52,75.78,34.16,7.69,128.0,46.45,47.38,1.67,3240.0,1.883,25.52,25.74,39.85,1720.66,3.95,160.0,1.365,6.736,1,0,1,0,3.086,0.0,3.086,0.0,0.4,0.18,0.494,0.146,0.652,0.255,Drug_OD,TTM,1-9,12.3,1.0,6.2-28.7,13.9,222.813,198.499,30.8,12.88,0.0,4.737,0.0,1.74,1.49,1.823,13.9,9.267,2024→2025,0
53033032401,53,Washington,33,King County,32401,4,2.93,4.77,1.38,59.25,8.19,6.02,92.0,48.64,81.64,0.0,5576.0,21.748,26.35,30.67,37.38,256.39,1.65,147.847,3.372,2.996,0,1,1,1,0.0,1.793,1.793,1.793,0.326,0.22,0.397,0.124,0.532,0.275,Drug_OD,TTM,1-9,19.6,1.0,9.2-49.3,22.8,134.878,153.192,10.39,8.883,10.16,5.577,2.82,2.613,5.41,5.37,22.8,12.167,2024→2025,0
53033032402,53,Washington,33,King County,32402,4,10.16,2.98,3.87,46.86,10.39,2.82,395.0,46.04,74.39,0.68,7302.0,9.708,26.27,25.29,41.33,752.16,5.41,134.878,4.278,5.02,1,0,1,0,1.369,0.0,1.369,0.0,0.334,0.217,0.421,0.146,0.53,0.218,Drug_OD,TTM,1-9,19.6,1.0,9.2-49.3,22.8,147.847,165.77,8.19,16.01,2.93,5.267,6.02,5.207,1.65,2.1,22.8,16.867,2024→2025,0
53033032500,53,Washington,33,King County,32500,4,2.28,3.24,5.66,51.27,7.82,6.82,307.0,48.7,85.96,0.48,5791.0,82.525,27.34,22.04,44.0,70.17,5.3,159.345,12.438,12.619,0,0,0,0,0.0,0.0,0.0,0.0,0.616,0.2,0.571,0.283,0.591,0.251,Drug_OD,TTM,1-9,12.3,1.0,6.2-28.7,13.9,134.878,157.396,10.39,8.087,10.16,4.897,2.82,3.583,5.41,2.587,22.8,19.833,2024→2025,0
53033032601,53,Washington,33,King County,32601,2,4.2,2.95,9.14,38.03,19.27,8.88,80.0,52.77,85.18,0.0,2740.0,23.64,24.71,19.71,44.78,115.91,2.92,124.914,6.237,6.438,0,0,0,0,0.0,0.0,0.0,0.0,0.763,0.461,0.527,0.347,0.516,0.23,Drug_OD,TTM,1-9,14.9,1.0,7.6-34.8,12.5,230.142,200.771,2.6,9.487,0.43,0.5,2.08,5.617,0.18,0.773,12.5,15.567,2024→2025,0
53033032603,53,Washington,33,King County,32603,3,0.43,2.9,1.3,70.44,2.6,2.08,8.0,50.59,77.28,0.0,4380.0,4.782,23.26,27.74,43.38,915.93,0.18,230.142,2.645,2.046,0,0,3,1,0.0,0.0,6.849,2.283,0.696,0.59,0.413,0.321,0.371,0.179,Drug_OD,TTM,1-9,14.9,1.0,7.6-34.8,12.5,185.978,165.695,13.46,15.043,0.58,1.757,10.94,7.883,1.94,1.687,17.1,15.567,2024→2025,0
53033032604,53,Washington,33,King County,32604,3,0.49,2.51,0.57,69.2,12.4,3.83,11.0,46.63,68.35,1.99,5617.0,5.008,33.4,22.77,38.98,1121.61,0.2,186.194,0.86,1.215,3,0,3,2,5.341,0.0,5.341,3.561,0.777,0.646,0.448,0.331,0.418,0.205,Drug_OD,TTM,1-9,14.4,1.0,6.7-37.1,17.1,185.978,176.164,13.46,16.777,0.58,0.63,10.94,7.963,1.94,2.217,17.1,15.567,2024→2025,0
53033032605,53,Washington,33,King County,32605,3,0.58,2.44,0.87,68.25,13.46,10.94,87.0,51.53,82.52,1.96,4485.0,1.749,25.93,37.06,33.13,2564.32,1.94,185.978,1.899,1.487,0,1,3,1,0.0,2.23,6.689,2.23,0.726,0.507,0.423,0.305,0.4,0.189,Drug_OD,TTM,1-9,14.4,1.0,6.7-37.1,17.1,186.194,206.649,12.4,10.823,0.49,1.78,3.83,2.84,0.2,0.367,17.1,14.033,2024→2025,0
53033032703,53,Washington,33,King County,32703,2,0.88,2.3,5.27,34.75,34.27,10.87,88.0,50.8,90.21,0.0,1941.0,3.834,37.51,17.21,32.92,506.26,4.53,112.371,2.42,0.669,0,1,2,3,0.0,5.152,10.304,15.456,0.626,0.739,0.328,0.337,0.283,0.151,Drug_OD,TTM,1-9,14.4,1.0,6.7-37.1,17.1,150.75,189.029,20.29,11.763,5.7,2.207,1.81,2.573,13.5,4.627,16.5,15.367,2024→2025,0
53033032704,53,Washington,33,King County,32704,4,5.7,1.31,5.71,53.07,20.29,1.81,1025.0,48.11,71.33,0.22,7593.0,6.477,28.24,22.89,41.92,1172.3,13.5,150.75,6.925,1.04,0,1,0,2,0.0,1.317,0.0,2.634,0.426,0.67,0.261,0.325,0.207,0.133,Drug_OD,TTM,1-9,22.7,1.0,11.5-53.1,16.5,150.662,149.742,18.82,21.83,4.95,2.107,0.0,4.9,0.28,1.67,16.5,16.9,2024→2025,0
53033032705,53,Washington,33,King County,32705,3,4.95,3.74,2.46,55.84,18.82,0.0,10.0,55.87,85.39,0.0,3635.0,20.316,34.77,21.19,40.11,178.92,0.28,150.662,7.514,4.192,0,0,0,1,0.0,0.0,0.0,2.751,0.623,0.729,0.386,0.338,0.383,0.182,Drug_OD,TTM,1-9,22.7,1.0,11.5-53.1,16.5,150.75,149.772,20.29,22.32,5.7,2.357,1.81,5.503,13.5,6.077,16.5,16.9,2024→2025,0
53033032706,53,Washington,33,King County,32706,3,3.46,1.84,3.09,39.29,5.6,25.7,24.0,51.31,82.09,1.26,2859.0,177.161,25.04,26.58,46.17,16.14,0.84,149.155,24.925,19.448,0,0,0,0,0.0,0.0,0.0,0.0,0.045,0.358,0.173,0.269,0.199,0.125,Drug_OD,TTM,1-9,14.4,1.0,6.7-37.1,17.1,150.75,137.928,20.29,24.46,5.7,3.843,1.81,4.227,13.5,6.103,16.5,16.7,2024→2025,0
53033032800,53,Washington,33,King County,32800,3,2.77,3.74,4.22,43.82,12.77,31.8,76.0,55.37,95.4,0.27,2633.0,536.93,24.84,22.56,50.74,4.9,2.89,117.656,30.756,29.062,0,0,0,0,0.0,0.0,0.0,0.0,0.539,0.712,0.343,0.35,0.296,0.16,Drug_OD,TTM,1-9,14.4,1.0,6.7-37.1,17.1,149.155,153.083,5.6,11.237,3.46,3.813,25.7,11.443,0.84,6.547,17.1,15.833,2024→2025,0
